"Time period","Coal","Nuclear","CCGT","Hydro","Geothermal","Diesel"
"t7466",0.00,11170.00,3268.60,1000.00,0.00,0.00
"t7467",0.00,11170.00,3145.00,1000.00,0.00,0.00
"t7468",0.00,11170.00,3190.80,1000.00,0.00,0.00
"t7469",0.00,11170.00,3893.20,1000.00,0.00,0.00
"t7470",0.00,11170.00,5342.60,1000.00,0.00,0.00
"t7471",0.00,11170.00,7892.00,1000.00,0.00,0.00
"t7472",0.00,11170.00,8730.80,1000.00,0.00,0.00
"t7473",0.00,11170.00,9015.60,1000.00,0.00,0.00
"t7474",0.00,11170.00,9123.20,1000.00,0.00,0.00
"t7475",0.00,11170.00,9188.20,1000.00,0.00,0.00
"t7476",0.00,11170.00,9193.00,1000.00,0.00,0.00
"t7477",0.00,11170.00,9104.70,1000.00,0.00,0.00
"t7478",0.00,11170.00,8666.00,1000.00,0.00,0.00
"t7479",0.00,11170.00,7513.40,1000.00,0.00,0.00
"t7480",0.00,11170.00,6458.70,1000.00,0.00,0.00
"t7481",0.00,11170.00,5483.80,1000.00,0.00,0.00
"t7482",0.00,11170.00,7955.60,1000.00,0.00,0.00
"t7483",0.00,11170.00,8830.00,1000.00,0.00,0.00
"t7484",0.00,11170.00,8783.70,1000.00,0.00,0.00
"t7485",0.00,11170.00,9801.50,1000.00,0.00,0.00
"t7486",0.00,11170.00,9520.30,1000.00,0.00,0.00
"t7487",0.00,11170.00,8341.70,1000.00,0.00,0.00
"t7488",0.00,11170.00,7004.00,1000.00,0.00,0.00
"t7489",0.00,11170.00,6031.00,1000.00,0.00,0.00
"t7490",0.00,11170.00,5687.00,1000.00,0.00,0.00
"t7491",0.00,11170.00,5443.80,1000.00,0.00,0.00
"t7492",0.00,11170.00,5291.60,1000.00,0.00,0.00
"t7493",0.00,11170.00,5821.20,1000.00,0.00,0.00
"t7494",0.00,11170.00,7330.40,1000.00,0.00,0.00
"t7495",0.00,11170.00,9885.00,1000.00,0.00,0.00
"t7496",0.00,11170.00,10711.80,1000.00,0.00,0.00
"t7497",0.00,11170.00,10950.40,1000.00,0.00,0.00
"t7498",0.00,11170.00,11164.60,1000.00,0.00,0.00
"t7499",0.00,11170.00,11401.40,1000.00,0.00,0.00
"t7500",0.00,11170.00,11172.40,1000.00,0.00,0.00
"t7501",0.00,11170.00,10930.30,1000.00,0.00,0.00
"t7502",0.00,11170.00,10682.70,1000.00,0.00,0.00
"t7503",0.00,11170.00,10425.70,1000.00,0.00,0.00
"t7504",0.00,11170.00,9000.60,1000.00,0.00,0.00
"t7505",0.00,11170.00,6056.90,1000.00,0.00,0.00
"t7506",0.00,11170.00,5618.40,1000.00,0.00,0.00
"t7507",0.00,11170.00,5940.60,1000.00,0.00,0.00
"t7508",0.00,11170.00,6239.50,1000.00,0.00,0.00
"t7509",0.00,11170.00,7095.10,1000.00,0.00,0.00
"t7510",0.00,11170.00,8008.20,1000.00,0.00,0.00
"t7511",0.00,11170.00,9031.20,1000.00,0.00,0.00
"t7512",0.00,11170.00,7946.20,1000.00,0.00,0.00
"t7513",0.00,11170.00,6837.20,1000.00,0.00,0.00
"t7514",0.00,11170.00,6135.40,1000.00,0.00,0.00
"t7515",0.00,11170.00,5992.60,1000.00,0.00,0.00
"t7516",0.00,11170.00,6197.40,1000.00,0.00,0.00
"t7517",0.00,11170.00,6646.40,1000.00,0.00,0.00
"t7518",0.00,11170.00,7469.00,1000.00,0.00,0.00
"t7519",0.00,11170.00,8783.00,1000.00,0.00,0.00
"t7520",0.00,11170.00,9830.00,1000.00,0.00,0.00
"t7521",0.00,11170.00,10559.20,1000.00,0.00,0.00
"t7522",0.00,11170.00,10350.00,1000.00,0.00,0.00
"t7523",0.00,11170.00,9900.80,1000.00,0.00,0.00
"t7524",0.00,11170.00,9026.60,1000.00,0.00,0.00
"t7525",0.00,11170.00,7470.60,1000.00,0.00,0.00
"t7526",0.00,11170.00,5384.90,1000.00,0.00,0.00
"t7527",0.00,11170.00,3481.00,1000.00,0.00,0.00
"t7528",0.00,11170.00,2170.80,1000.00,0.00,0.00
"t7529",0.00,11170.00,2972.10,1000.00,0.00,0.00
"t7530",0.00,11170.00,5939.20,1000.00,0.00,0.00
"t7531",0.00,11170.00,8812.90,1000.00,0.00,0.00
"t7532",0.00,11170.00,9953.70,1000.00,0.00,0.00
"t7533",0.00,11170.00,10957.90,1000.00,0.00,0.00
"t7534",0.00,11170.00,11092.70,1000.00,0.00,0.00
"t7535",0.00,11170.00,10336.80,1000.00,0.00,0.00
"t7536",0.00,11170.00,9094.20,1000.00,0.00,0.00
"t7537",0.00,11170.00,8565.00,1000.00,0.00,0.00
"t7538",0.00,11170.00,8414.40,1000.00,0.00,0.00
"t7539",0.00,11170.00,8352.60,1000.00,0.00,0.00
"t7540",0.00,11170.00,8714.20,1000.00,0.00,0.00
"t7541",0.00,11170.00,9537.80,1000.00,0.00,0.00
"t7542",0.00,11170.00,10550.00,1000.00,0.00,0.00
"t7543",0.00,11170.00,11643.20,1000.00,0.00,0.00
"t7544",0.00,11170.00,12832.20,1000.00,0.00,0.00
"t7545",0.00,11170.00,13055.20,1000.00,0.00,0.00
"t7546",0.00,11170.00,12055.40,1000.00,0.00,0.00
"t7547",0.00,11170.00,10773.80,1000.00,0.00,0.00
"t7548",0.00,11170.00,9485.20,1000.00,0.00,0.00
"t7549",0.00,11170.00,8426.10,1000.00,0.00,0.00
"t7550",0.00,11170.00,6737.10,1000.00,0.00,0.00
"t7551",0.00,11170.00,5183.00,1000.00,0.00,0.00
"t7552",0.00,11170.00,4442.20,1000.00,0.00,0.00
"t7553",0.00,11170.00,4464.70,1000.00,0.00,0.00
"t7554",0.00,11170.00,6471.20,1000.00,0.00,0.00
"t7555",0.00,11170.00,7947.10,1000.00,0.00,0.00
"t7556",0.00,11170.00,8864.70,1000.00,0.00,0.00
"t7557",0.00,11170.00,10017.00,1000.00,0.00,0.00
"t7558",0.00,11170.00,10795.50,1000.00,0.00,0.00
"t7559",0.00,11170.00,11042.70,1000.00,0.00,0.00
"t7560",0.00,11170.00,10253.20,1000.00,0.00,0.00
"t7561",0.00,11170.00,9618.40,1000.00,0.00,0.00
"t7562",0.00,11170.00,9308.40,1000.00,0.00,0.00
"t7563",0.00,11170.00,9272.20,1000.00,0.00,0.00
"t7564",0.00,11170.00,9438.00,1000.00,0.00,0.00
"t7565",0.00,11170.00,9961.40,1000.00,0.00,0.00
"t7566",0.00,11170.00,10520.60,1000.00,0.00,0.00
"t7567",0.00,11170.00,11594.60,1000.00,0.00,0.00
"t7568",0.00,11170.00,12166.40,1000.00,0.00,0.00
"t7569",0.00,11170.00,12689.80,1000.00,0.00,0.00
"t7570",0.00,11170.00,13032.40,1000.00,0.00,0.00
"t7571",0.00,11170.00,13015.00,1000.00,0.00,0.00
"t7572",0.00,11170.00,12754.80,1000.00,0.00,0.00
"t7573",0.00,11170.00,11952.90,1000.00,0.00,0.00
"t7574",0.00,11170.00,11771.70,1000.00,0.00,0.00
"t7575",0.00,11170.00,10354.20,1000.00,0.00,0.00
"t7576",0.00,11170.00,9114.60,1000.00,0.00,0.00
"t7577",0.00,11170.00,9800.70,1000.00,0.00,0.00
"t7578",0.00,11170.00,11308.40,1000.00,0.00,0.00
"t7579",0.00,11170.00,11539.00,1000.00,0.00,0.00
"t7580",0.00,11170.00,12008.00,1000.00,0.00,0.00
"t7581",0.00,11170.00,12318.20,1000.00,0.00,0.00
"t7582",0.00,11170.00,11834.50,1000.00,0.00,0.00
"t7583",0.00,11170.00,10639.40,1000.00,0.00,0.00
"t7584",0.00,11170.00,8225.60,1000.00,0.00,0.00
"t7585",0.00,11170.00,7298.20,1000.00,0.00,0.00
"t7586",0.00,11170.00,6667.80,1000.00,0.00,0.00
"t7587",0.00,11170.00,6574.20,1000.00,0.00,0.00
"t7588",0.00,11170.00,6881.80,1000.00,0.00,0.00
"t7589",0.00,11170.00,7526.60,1000.00,0.00,0.00
"t7590",0.00,11170.00,9020.20,1000.00,0.00,0.00
"t7591",0.00,11170.00,11415.00,1000.00,0.00,0.00
"t7592",0.00,11170.00,12174.80,1000.00,0.00,0.00
"t7593",0.00,11170.00,12156.60,1000.00,0.00,0.00
"t7594",0.00,11170.00,11276.60,1000.00,0.00,0.00
"t7595",0.00,11170.00,12352.80,1000.00,0.00,0.00
"t7596",0.00,11170.00,11757.40,1000.00,0.00,0.00
"t7597",0.00,11170.00,11692.10,1000.00,0.00,0.00
"t7598",0.00,11170.00,11545.90,1000.00,0.00,0.00
"t7599",0.00,11170.00,10807.60,1000.00,0.00,0.00
"t7600",0.00,11170.00,10451.50,1000.00,0.00,0.00
"t7601",0.00,11170.00,10862.20,1000.00,0.00,0.00
"t7602",0.00,11170.00,12501.40,1000.00,0.00,0.00
"t7603",0.00,11170.00,13299.40,1000.00,0.00,0.00
"t7604",0.00,11170.00,13053.00,1000.00,0.00,0.00
"t7605",0.00,11170.00,12360.50,1000.00,0.00,0.00
"t7606",0.00,11170.00,11776.80,1000.00,0.00,0.00
"t7607",0.00,11170.00,9979.60,1000.00,0.00,0.00
"t7608",0.00,11170.00,8155.40,1000.00,0.00,0.00
"t7609",0.00,11170.00,7099.20,1000.00,0.00,0.00
"t7610",0.00,11170.00,6530.40,1000.00,0.00,0.00
"t7611",0.00,11170.00,5015.20,1000.00,0.00,0.00
"t7612",0.00,11170.00,4224.20,1000.00,0.00,0.00
"t7613",0.00,11170.00,4970.00,1000.00,0.00,0.00
"t7614",0.00,11170.00,6955.20,1000.00,0.00,0.00
"t7615",0.00,11170.00,10124.20,1000.00,0.00,0.00
"t7616",0.00,11170.00,11282.60,1000.00,0.00,0.00
"t7617",0.00,11170.00,11282.60,1000.00,0.00,0.00
"t7618",0.00,11170.00,11354.60,1000.00,0.00,0.00
"t7619",0.00,11170.00,11380.20,1000.00,0.00,0.00
"t7620",0.00,11170.00,11360.80,1000.00,0.00,0.00
"t7621",0.00,11170.00,11408.10,1000.00,0.00,0.00
"t7622",0.00,11170.00,9782.70,1000.00,0.00,0.00
"t7623",0.00,11170.00,7805.20,1000.00,0.00,0.00
"t7624",0.00,11170.00,6755.00,1000.00,0.00,0.00
"t7625",0.00,11170.00,6836.40,1000.00,0.00,0.00
"t7626",0.00,11170.00,7783.40,1000.00,0.00,0.00
"t7627",0.00,11170.00,8448.00,1000.00,0.00,0.00
"t7628",0.00,11170.00,8624.60,1000.00,0.00,0.00
"t7629",0.00,11170.00,9494.20,1000.00,0.00,0.00
"t7630",0.00,11170.00,11155.70,1000.00,0.00,0.00
"t7631",0.00,11170.00,11485.00,1000.00,0.00,0.00
"t7632",0.00,11170.00,9341.60,1000.00,0.00,0.00
"t7633",0.00,11170.00,8713.60,1000.00,0.00,0.00
"t7634",0.00,11170.00,8546.40,1000.00,0.00,0.00
"t7635",0.00,11170.00,8777.40,1000.00,0.00,0.00
"t7636",0.00,11170.00,9314.60,1000.00,0.00,0.00
"t7637",0.00,11170.00,10295.40,1000.00,0.00,0.00
"t7638",0.00,11170.00,12195.60,1000.00,0.00,0.00
"t7639",0.00,11170.00,14672.20,1000.00,0.00,0.00
"t7640",0.00,11170.00,15554.00,1000.00,0.00,0.00
"t7641",0.00,11170.00,15650.40,1000.00,0.00,0.00
"t7642",0.00,11170.00,15671.00,1000.00,0.00,0.00
"t7643",0.00,11170.00,15456.60,1000.00,0.00,0.00
"t7644",0.00,11170.00,15119.40,1000.00,0.00,0.00
"t7645",0.00,11170.00,14335.20,1000.00,0.00,0.00
"t7646",0.00,11170.00,11815.70,1000.00,0.00,0.00
"t7647",0.00,11170.00,8807.40,1000.00,0.00,0.00
"t7648",0.00,11170.00,8177.50,1000.00,0.00,0.00
"t7649",0.00,11170.00,8326.60,1000.00,0.00,0.00
"t7650",0.00,11170.00,9408.30,1000.00,0.00,0.00
"t7651",0.00,11170.00,10084.30,1000.00,0.00,0.00
"t7652",0.00,11170.00,10667.80,1000.00,0.00,0.00
"t7653",0.00,11170.00,11794.00,1000.00,0.00,0.00
"t7654",0.00,11170.00,12876.10,1000.00,0.00,0.00
"t7655",0.00,11170.00,14263.00,1000.00,0.00,0.00
"t7656",0.00,11170.00,12857.40,1000.00,0.00,0.00
"t7657",0.00,11170.00,12573.00,1000.00,0.00,0.00
"t7658",0.00,11170.00,11728.20,1000.00,0.00,0.00
"t7659",0.00,11170.00,11473.60,1000.00,0.00,0.00
"t7660",0.00,11170.00,11544.00,1000.00,0.00,0.00
"t7661",0.00,11170.00,12551.20,1000.00,0.00,0.00
"t7662",0.00,11170.00,14853.60,1000.00,0.00,0.00
"t7663",0.00,11170.00,17501.80,1000.00,0.00,0.00
"t7664",0.00,11170.00,18268.80,1000.00,0.00,0.00
"t7665",0.00,11170.00,17408.20,1000.00,0.00,0.00
"t7666",0.00,11170.00,16303.00,1000.00,0.00,0.00
"t7667",0.00,11170.00,14799.40,1000.00,0.00,0.00
"t7668",0.00,11170.00,13467.00,1000.00,0.00,0.00
"t7669",0.00,11170.00,12392.00,1000.00,0.00,0.00
"t7670",0.00,11170.00,10908.60,1000.00,0.00,0.00
"t7671",0.00,11170.00,8287.30,1000.00,0.00,0.00
"t7672",0.00,11170.00,6150.80,1000.00,0.00,0.00
"t7673",0.00,11170.00,7284.10,1000.00,0.00,0.00
"t7674",0.00,11170.00,10087.50,1000.00,0.00,0.00
"t7675",0.00,11170.00,12232.20,1000.00,0.00,0.00
"t7676",0.00,11170.00,12671.50,1000.00,0.00,0.00
"t7677",0.00,11170.00,13002.90,1000.00,0.00,0.00
"t7678",0.00,11170.00,13622.70,1000.00,0.00,0.00
"t7679",0.00,11170.00,13267.20,1000.00,0.00,0.00
"t7680",0.00,11170.00,12167.40,1000.00,0.00,0.00
"t7681",0.00,11170.00,12028.20,1000.00,0.00,0.00
"t7682",0.00,11170.00,12001.80,1000.00,0.00,0.00
"t7683",0.00,11170.00,12288.60,1000.00,0.00,0.00
"t7684",0.00,11170.00,12719.40,1000.00,0.00,0.00
"t7685",0.00,11170.00,13387.20,1000.00,0.00,0.00
"t7686",0.00,11170.00,14612.60,1000.00,0.00,0.00
"t7687",0.00,11170.00,16081.40,1000.00,0.00,0.00
"t7688",0.00,11170.00,16941.00,1000.00,0.00,0.00
"t7689",0.00,11170.00,16341.60,1000.00,0.00,0.00
"t7690",0.00,11170.00,14199.00,1000.00,0.00,0.00
"t7691",0.00,11170.00,11880.00,1000.00,0.00,0.00
"t7692",0.00,11170.00,10072.20,1000.00,0.00,0.00
"t7693",0.00,11170.00,8228.20,1000.00,0.00,0.00
"t7694",0.00,11170.00,5422.60,1000.00,0.00,0.00
"t7695",0.00,11170.00,2316.60,1000.00,0.00,0.00
"t7696",0.00,11170.00,1217.40,1000.00,0.00,0.00
"t7697",0.00,11170.00,1476.10,1000.00,0.00,0.00
"t7698",0.00,11170.00,3265.10,1000.00,0.00,0.00
"t7699",0.00,11170.00,4330.80,1000.00,0.00,0.00
"t7700",0.00,11170.00,5358.50,1000.00,0.00,0.00
"t7701",0.00,11170.00,7159.60,1000.00,0.00,0.00
"t7702",0.00,11170.00,7846.30,1000.00,0.00,0.00
"t7703",0.00,11170.00,7363.30,1000.00,0.00,0.00
"t7704",0.00,11170.00,6877.40,1000.00,0.00,0.00
"t7705",0.00,11170.00,6893.60,1000.00,0.00,0.00
"t7706",0.00,11170.00,7104.40,1000.00,0.00,0.00
"t7707",0.00,11170.00,7055.20,1000.00,0.00,0.00
"t7708",0.00,11170.00,6812.00,1000.00,0.00,0.00
"t7709",0.00,11170.00,6984.20,1000.00,0.00,0.00
"t7710",0.00,11170.00,7625.60,1000.00,0.00,0.00
"t7711",0.00,11170.00,9015.60,1000.00,0.00,0.00
"t7712",0.00,11170.00,10243.20,1000.00,0.00,0.00
"t7713",0.00,11170.00,10652.00,1000.00,0.00,0.00
"t7714",0.00,11170.00,9663.80,1000.00,0.00,0.00
"t7715",0.00,11170.00,8531.60,1000.00,0.00,0.00
"t7716",0.00,11170.00,7380.40,1000.00,0.00,0.00
"t7717",0.00,11170.00,6381.00,1000.00,0.00,0.00
"t7718",0.00,11170.00,2956.00,1000.00,0.00,0.00
"t7719",0.00,11170.00,219.90,1000.00,0.00,0.00
"t7720",0.00,10122.70,0.00,1000.00,0.00,0.00
"t7721",0.00,10436.00,0.00,1000.00,0.00,0.00
"t7722",0.00,11170.00,1664.30,1000.00,0.00,0.00
"t7723",0.00,11170.00,3681.40,1000.00,0.00,0.00
"t7724",0.00,11170.00,5889.60,1000.00,0.00,0.00
"t7725",0.00,11170.00,6623.10,1000.00,0.00,0.00
"t7726",0.00,11170.00,6796.80,1000.00,0.00,0.00
"t7727",0.00,11170.00,7510.10,1000.00,0.00,0.00
"t7728",0.00,11170.00,6131.80,1000.00,0.00,0.00
"t7729",0.00,11170.00,5683.00,1000.00,0.00,0.00
"t7730",0.00,11170.00,5707.20,1000.00,0.00,0.00
"t7731",0.00,11170.00,5958.20,1000.00,0.00,0.00
"t7732",0.00,11170.00,6418.00,1000.00,0.00,0.00
"t7733",0.00,11170.00,7453.40,1000.00,0.00,0.00
"t7734",0.00,11170.00,9445.80,1000.00,0.00,0.00
"t7735",0.00,11170.00,12453.60,1000.00,0.00,0.00
"t7736",0.00,11170.00,13545.20,1000.00,0.00,0.00
"t7737",0.00,11170.00,13282.80,1000.00,0.00,0.00
"t7738",0.00,11170.00,12404.80,1000.00,0.00,0.00
"t7739",0.00,11170.00,11544.20,1000.00,0.00,0.00
"t7740",0.00,11170.00,10696.40,1000.00,0.00,0.00
"t7741",0.00,11170.00,9601.60,1000.00,0.00,0.00
"t7742",0.00,11170.00,6756.20,1000.00,0.00,0.00
"t7743",0.00,11170.00,4416.80,1000.00,0.00,0.00
"t7744",0.00,11170.00,3059.70,1000.00,0.00,0.00
"t7745",0.00,11170.00,2622.10,1000.00,0.00,0.00
"t7746",0.00,11170.00,3689.50,1000.00,0.00,0.00
"t7747",0.00,11170.00,4680.00,1000.00,0.00,0.00
"t7748",0.00,11170.00,5216.60,1000.00,0.00,0.00
"t7749",0.00,11170.00,5895.00,1000.00,0.00,0.00
"t7750",0.00,11170.00,6609.20,1000.00,0.00,0.00
"t7751",0.00,11170.00,7149.80,1000.00,0.00,0.00
"t7752",0.00,11170.00,5529.80,1000.00,0.00,0.00
"t7753",0.00,11170.00,4960.20,1000.00,0.00,0.00
"t7754",0.00,11170.00,4690.60,1000.00,0.00,0.00
"t7755",0.00,11170.00,4502.00,1000.00,0.00,0.00
"t7756",0.00,11170.00,4608.80,1000.00,0.00,0.00
"t7757",0.00,11170.00,5107.40,1000.00,0.00,0.00
"t7758",0.00,11170.00,6755.00,1000.00,0.00,0.00
"t7759",0.00,11170.00,9223.00,1000.00,0.00,0.00
"t7760",0.00,11170.00,9647.00,1000.00,0.00,0.00
"t7761",0.00,11170.00,9275.60,1000.00,0.00,0.00
"t7762",0.00,11170.00,9015.20,1000.00,0.00,0.00
"t7763",0.00,11170.00,8275.80,1000.00,0.00,0.00
"t7764",0.00,11170.00,8197.40,1000.00,0.00,0.00
"t7765",0.00,11170.00,7656.40,1000.00,0.00,0.00
"t7766",0.00,11170.00,6455.30,1000.00,0.00,0.00
"t7767",0.00,11170.00,4327.60,1000.00,0.00,0.00
"t7768",0.00,11170.00,2165.10,1000.00,0.00,0.00
"t7769",0.00,11170.00,874.60,1000.00,0.00,0.00
"t7770",0.00,11170.00,1367.00,1000.00,0.00,0.00
"t7771",0.00,11170.00,2202.60,1000.00,0.00,0.00
"t7772",0.00,11170.00,2853.20,1000.00,0.00,0.00
"t7773",0.00,11170.00,4676.30,1000.00,0.00,0.00
"t7774",0.00,11170.00,6780.00,1000.00,0.00,0.00
"t7775",0.00,11170.00,7045.40,1000.00,0.00,0.00
"t7776",0.00,11170.00,6053.40,1000.00,0.00,0.00
"t7777",0.00,11170.00,5737.80,1000.00,0.00,0.00
"t7778",0.00,11170.00,6030.20,1000.00,0.00,0.00
"t7779",0.00,11170.00,6610.20,1000.00,0.00,0.00
"t7780",0.00,11170.00,7628.60,1000.00,0.00,0.00
"t7781",0.00,11170.00,9155.20,1000.00,0.00,0.00
"t7782",0.00,11170.00,11120.80,1000.00,0.00,0.00
"t7783",0.00,11170.00,13708.20,1000.00,0.00,0.00
"t7784",0.00,11170.00,14848.40,1000.00,0.00,0.00
"t7785",0.00,11170.00,14393.60,1000.00,0.00,0.00
"t7786",0.00,11170.00,12854.40,1000.00,0.00,0.00
"t7787",0.00,11170.00,11506.20,1000.00,0.00,0.00
"t7788",0.00,11170.00,10225.20,1000.00,0.00,0.00
"t7789",0.00,11170.00,8833.80,1000.00,0.00,0.00
"t7790",0.00,11170.00,6903.70,1000.00,0.00,0.00
"t7791",0.00,11170.00,3150.60,1000.00,0.00,0.00
"t7792",0.00,11170.00,1936.30,1000.00,0.00,0.00
"t7793",0.00,11170.00,1705.90,1000.00,0.00,0.00
"t7794",0.00,11170.00,3175.50,1000.00,0.00,0.00
"t7795",0.00,11170.00,4393.30,1000.00,0.00,0.00
"t7796",0.00,11170.00,5529.30,1000.00,0.00,0.00
"t7797",0.00,11170.00,7364.50,1000.00,0.00,0.00
"t7798",0.00,11170.00,9279.10,1000.00,0.00,0.00
"t7799",0.00,11170.00,10502.40,1000.00,0.00,0.00
"t7800",0.00,11170.00,8846.00,1000.00,0.00,0.00
"t7801",0.00,11170.00,8258.60,1000.00,0.00,0.00
"t7802",0.00,11170.00,7965.80,1000.00,0.00,0.00
"t7803",0.00,11170.00,7955.60,1000.00,0.00,0.00
"t7804",0.00,11170.00,8561.20,1000.00,0.00,0.00
"t7805",0.00,11170.00,9566.60,1000.00,0.00,0.00
"t7806",0.00,11170.00,10894.00,1000.00,0.00,0.00
"t7807",0.00,11170.00,12478.40,1000.00,0.00,0.00
"t7808",0.00,11170.00,13774.80,1000.00,0.00,0.00
"t7809",0.00,11170.00,14398.20,1000.00,0.00,0.00
"t7810",0.00,11170.00,13668.00,1000.00,0.00,0.00
"t7811",0.00,11170.00,12937.60,1000.00,0.00,0.00
"t7812",0.00,11170.00,11849.60,1000.00,0.00,0.00
"t7813",0.00,11170.00,9623.60,1000.00,0.00,0.00
"t7814",0.00,11170.00,5711.60,1000.00,0.00,0.00
"t7815",0.00,11170.00,2749.90,1000.00,0.00,0.00
"t7816",0.00,11170.00,1068.90,1000.00,0.00,0.00
"t7817",0.00,11170.00,604.40,1000.00,0.00,0.00
"t7818",0.00,11170.00,1693.20,1000.00,0.00,0.00
"t7819",0.00,11170.00,2765.60,1000.00,0.00,0.00
"t7820",0.00,11170.00,4789.90,1000.00,0.00,0.00
"t7821",0.00,11170.00,7028.10,1000.00,0.00,0.00
"t7822",0.00,11170.00,8454.10,1000.00,0.00,0.00
"t7823",0.00,11170.00,10361.70,1000.00,0.00,0.00
"t7824",0.00,11170.00,9431.80,1000.00,0.00,0.00
"t7825",0.00,11170.00,8828.20,1000.00,0.00,0.00
"t7826",0.00,11170.00,8746.60,1000.00,0.00,0.00
"t7827",0.00,11170.00,8801.40,1000.00,0.00,0.00
"t7828",0.00,11170.00,9088.40,1000.00,0.00,0.00
"t7829",0.00,11170.00,10258.40,1000.00,0.00,0.00
"t7830",0.00,11170.00,12295.00,1000.00,0.00,0.00
"t7831",0.00,11170.00,14401.00,1000.00,0.00,0.00
"t7832",0.00,11170.00,15525.20,1000.00,0.00,0.00
"t7833",0.00,11170.00,15940.40,1000.00,0.00,0.00
"t7834",0.00,11170.00,15558.40,1000.00,0.00,0.00
"t7835",0.00,11170.00,14637.40,1000.00,0.00,0.00
"t7836",0.00,11170.00,13449.60,1000.00,0.00,0.00
"t7837",0.00,11170.00,12272.80,1000.00,0.00,0.00
"t7838",0.00,11170.00,11318.40,1000.00,0.00,0.00
"t7839",0.00,11170.00,10609.60,1000.00,0.00,0.00
"t7840",0.00,11170.00,10402.70,1000.00,0.00,0.00
"t7841",0.00,11170.00,11364.60,1000.00,0.00,0.00
"t7842",0.00,11170.00,13263.80,1000.00,0.00,0.00
"t7843",0.00,11170.00,13409.40,1000.00,0.00,0.00
"t7844",0.00,11170.00,12952.40,1000.00,0.00,0.00
"t7845",0.00,11170.00,10964.40,1000.00,0.00,0.00
"t7846",0.00,11170.00,11029.30,1000.00,0.00,0.00
"t7847",0.00,11170.00,10296.20,1000.00,0.00,0.00
"t7848",0.00,11170.00,8280.20,1000.00,0.00,0.00
"t7849",0.00,11170.00,6312.80,1000.00,0.00,0.00
"t7850",0.00,11170.00,6591.40,1000.00,0.00,0.00
"t7851",0.00,11170.00,6057.00,1000.00,0.00,0.00
"t7852",0.00,11170.00,5149.80,1000.00,0.00,0.00
"t7853",0.00,11170.00,5379.80,1000.00,0.00,0.00
"t7854",0.00,11170.00,6088.00,1000.00,0.00,0.00
"t7855",0.00,11170.00,7099.60,1000.00,0.00,0.00
"t7856",0.00,11170.00,7824.00,1000.00,0.00,0.00
"t7857",0.00,11170.00,8905.60,1000.00,0.00,0.00
"t7858",0.00,11170.00,9945.60,1000.00,0.00,0.00
"t7859",0.00,11170.00,10240.80,1000.00,0.00,0.00
"t7860",0.00,11170.00,9897.00,1000.00,0.00,0.00
"t7861",0.00,11170.00,9146.50,1000.00,0.00,0.00
"t7862",0.00,11170.00,7556.30,1000.00,0.00,0.00
"t7863",0.00,11170.00,5848.60,1000.00,0.00,0.00
"t7864",0.00,11170.00,4382.30,1000.00,0.00,0.00
"t7865",0.00,11170.00,2953.10,1000.00,0.00,0.00
"t7866",0.00,11170.00,4039.50,1000.00,0.00,0.00
"t7867",0.00,11170.00,5029.50,1000.00,0.00,0.00
"t7868",0.00,11170.00,6198.10,1000.00,0.00,0.00
"t7869",0.00,11170.00,7251.40,1000.00,0.00,0.00
"t7870",0.00,11170.00,8429.60,1000.00,0.00,0.00
"t7871",0.00,11170.00,8281.20,1000.00,0.00,0.00
"t7872",0.00,11170.00,7236.60,1000.00,0.00,0.00
"t7873",0.00,11170.00,6123.20,1000.00,0.00,0.00
"t7874",0.00,11170.00,5526.00,1000.00,0.00,0.00
"t7875",0.00,11170.00,5477.60,1000.00,0.00,0.00
"t7876",0.00,11170.00,5637.40,1000.00,0.00,0.00
"t7877",0.00,11170.00,6054.00,1000.00,0.00,0.00
"t7878",0.00,11170.00,6729.00,1000.00,0.00,0.00
"t7879",0.00,11170.00,7734.60,1000.00,0.00,0.00
"t7880",0.00,11170.00,9190.40,1000.00,0.00,0.00
"t7881",0.00,11170.00,10553.60,1000.00,0.00,0.00
"t7882",0.00,11170.00,10843.20,1000.00,0.00,0.00
"t7883",0.00,11170.00,10053.20,1000.00,0.00,0.00
"t7884",0.00,11170.00,8942.00,1000.00,0.00,0.00
"t7885",0.00,11170.00,8716.00,1000.00,0.00,0.00
"t7886",0.00,11170.00,8524.70,1000.00,0.00,0.00
"t7887",0.00,11170.00,7755.00,1000.00,0.00,0.00
"t7888",0.00,11170.00,7813.80,1000.00,0.00,0.00
"t7889",0.00,11170.00,8521.20,1000.00,0.00,0.00
"t7890",0.00,11170.00,10639.70,1000.00,0.00,0.00
"t7891",0.00,11170.00,11342.90,1000.00,0.00,0.00
"t7892",0.00,11170.00,11555.20,1000.00,0.00,0.00
"t7893",0.00,11170.00,11409.60,1000.00,0.00,0.00
"t7894",0.00,11170.00,10966.80,1000.00,0.00,0.00
"t7895",0.00,11170.00,9447.00,1000.00,0.00,0.00
"t7896",0.00,11170.00,7989.80,1000.00,0.00,0.00
"t7897",0.00,11170.00,7185.20,1000.00,0.00,0.00
"t7898",0.00,11170.00,6492.80,1000.00,0.00,0.00
"t7899",0.00,11170.00,5927.60,1000.00,0.00,0.00
"t7900",0.00,11170.00,6579.00,1000.00,0.00,0.00
"t7901",0.00,11170.00,6710.00,1000.00,0.00,0.00
